0.420000 -0.061895 0.000000 0.008820 0.000000 0.008820 0.000000 0.090202 0.000000 0.006433 0.002835 -0.077882 0.031812 0.076048 0.031812 -0.009376 -0.003779 0.006433 -0.002835 0.076048 -0.031812 -0.077882 -0.031812 -0.009376 0.003779 0.061895 0.000000 -0.008820 0.000000 -0.008820 0.000000 -0.090202 0.000000 
0.430000 -0.062040 0.000000 0.008981 0.000000 0.008981 0.000000 0.092092 0.000000 0.006448 0.002915 -0.078933 0.032981 0.077066 0.032981 -0.009572 -0.003941 0.006448 -0.002915 0.077066 -0.032981 -0.078933 -0.032981 -0.009572 0.003941 0.062040 0.000000 -0.008981 0.000000 -0.008981 0.000000 -0.092092 0.000000 
0.440000 -0.062119 0.000000 0.009139 0.000000 0.009139 0.000000 0.093965 0.000000 0.006457 0.002993 -0.079942 0.034149 0.078042 0.034149 -0.009767 -0.004106 0.006457 -0.002993 0.078042 -0.034149 -0.079942 -0.034149 -0.009767 0.004106 0.062119 0.000000 -0.009139 0.000000 -0.009139 0.000000 -0.093965 0.000000 
0.450000 -0.062134 0.000000 0.009295 0.000000 0.009295 0.000000 0.095820 0.000000 0.006458 0.003068 -0.080909 0.035314 0.078977 0.035314 -0.009960 -0.004273 0.006458 -0.003068 0.078977 -0.035314 -0.080909 -0.035314 -0.009960 0.004273 0.062134 0.000000 -0.009295 0.000000 -0.009295 0.000000 -0.095820 0.000000 
0.460000 -0.062085 0.000000 0.009447 0.000000 0.009447 0.000000 0.097657 0.000000 0.006453 0.003140 -0.081835 0.036476 0.079871 0.036476 -0.010151 -0.004442 0.006453 -0.003140 0.079871 -0.036476 -0.081835 -0.036476 -0.010151 0.004442 0.062085 0.000000 -0.009447 0.000000 -0.009447 0.000000 -0.097657 0.000000 
0.470000 -0.061974 0.000000 0.009597 0.000000 0.009597 0.000000 0.099476 0.000000 0.006442 0.003210 -0.082720 0.037633 0.080725 0.037633 -0.010340 -0.004613 0.006442 -0.003210 0.080725 -0.037633 -0.082720 -0.037633 -0.010340 0.004613 0.061974 0.000000 -0.009597 0.000000 -0.009597 0.000000 -0.099476 0.000000 
0.480000 -0.061802 0.000000 0.009743 0.000000 0.009743 0.000000 0.101277 0.000000 0.006424 0.003277 -0.083565 0.038784 0.081539 0.038784 -0.010527 -0.004786 0.006424 -0.003277 0.081539 -0.038784 -0.083565 -0.038784 -0.010527 0.004786 0.061802 0.000000 -0.009743 0.000000 -0.009743 0.000000 -0.101277 0.000000 
0.490000 -0.061571 0.000000 0.009887 0.000000 0.009887 0.000000 0.103058 0.000000 0.006400 0.003340 -0.084370 0.039928 0.082315 0.039928 -0.010712 -0.004960 0.006400 -0.003340 0.082315 -0.039928 -0.084370 -0.039928 -0.010712 0.004960 0.061571 0.000000 -0.009887 0.000000 -0.009887 0.000000 -0.103058 0.000000 
0.500000 -0.061283 0.000000 0.010028 0.000000 0.010028 0.000000 0.104821 0.000000 0.006370 0.003400 -0.085137 0.041064 0.083052 0.041064 -0.010895 -0.005136 0.006370 -0.003400 0.083052 -0.041064 -0.085137 -0.041064 -0.010895 0.005136 0.061283 0.000000 -0.010028 0.000000 -0.010028 0.000000 -0.104821 0.000000 
0.510000 -0.060938 0.000000 0.010166 0.000000 0.010166 0.000000 0.106564 0.000000 0.006334 0.003457 -0.085865 0.042191 0.083751 0.042191 -0.011076 -0.005314 0.006334 -0.003457 0.083751 -0.042191 -0.085865 -0.042191 -0.011076 0.005314 0.060938 0.000000 -0.010166 0.000000 -0.010166 0.000000 -0.106564 0.000000 
0.520000 -0.060540 0.000000 0.010301 0.000000 0.010301 0.000000 0.108288 0.000000 0.006293 0.003510 -0.086555 0.043308 0.084414 0.043308 -0.011256 -0.005493 0.006293 -0.003510 0.084414 -0.043308 -0.086555 -0.043308 -0.011256 0.005493 0.060540 0.000000 -0.010301 0.000000 -0.010301 0.000000 -0.108288 0.000000 
0.530000 -0.060088 0.000000 0.010433 0.000000 0.010433 0.000000 0.109992 0.000000 0.006246 0.003560 -0.087209 0.044414 0.085040 0.044414 -0.011433 -0.005673 0.006246 -0.003560 0.085040 -0.044414 -0.087209 -0.044414 -0.011433 0.005673 0.060088 0.000000 -0.010433 0.000000 -0.010433 0.000000 -0.109992 0.000000 
0.540000 -0.059586 0.000000 0.010562 0.000000 0.010562 0.000000 0.111676 0.000000 0.006193 0.003606 -0.087827 0.045509 0.085631 0.045509 -0.011608 -0.005855 0.006193 -0.003606 0.085631 -0.045509 -0.087827 -0.045509 -0.011608 0.005855 0.059586 0.000000 -0.010562 0.000000 -0.010562 0.000000 -0.111676 0.000000 
